"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","EMPINDUS","MFG","THND_PER","Q","2005-Q4",444.8,
"DNK","EMPINDUS","MFG","THND_PER","Q","2006-Q1",427.4,
"DNK","EMPINDUS","MFG","THND_PER","Q","2006-Q2",419.7,
"DNK","EMPINDUS","MFG","THND_PER","Q","2006-Q3",442,
"DNK","EMPINDUS","MFG","THND_PER","Q","2006-Q4",426.2,
"DNK","EMPINDUS","MFG","THND_PER","Q","2007-Q1",442.7,
"DNK","EMPINDUS","MFG","THND_PER","Q","2007-Q2",435.1,
"DNK","EMPINDUS","MFG","THND_PER","Q","2007-Q3",439.1,
"DNK","EMPINDUS","MFG","THND_PER","Q","2007-Q4",422.6,
"DNK","EMPINDUS","MFG","THND_PER","Q","2008-Q1",393.3,
"DNK","EMPINDUS","MFG","THND_PER","Q","2008-Q2",411,
"DNK","EMPINDUS","MFG","THND_PER","Q","2008-Q3",429.6,
"DNK","EMPINDUS","MFG","THND_PER","Q","2008-Q4",422.3,
"DNK","EMPINDUS","MFG","THND_PER","Q","2009-Q1",358.3,
"DNK","EMPINDUS","MFG","THND_PER","Q","2009-Q2",356.7,
"DNK","EMPINDUS","MFG","THND_PER","Q","2009-Q3",346.4,
"DNK","EMPINDUS","MFG","THND_PER","Q","2009-Q4",336.4,
"DNK","EMPINDUS","MFG","THND_PER","Q","2010-Q1",340.7,
"DNK","EMPINDUS","MFG","THND_PER","Q","2010-Q2",347.4,
"DNK","EMPINDUS","MFG","THND_PER","Q","2010-Q3",335.5,
"DNK","EMPINDUS","MFG","THND_PER","Q","2010-Q4",328.8,
"DNK","EMPINDUS","MFG","THND_PER","Q","2011-Q1",334.9,
"DNK","EMPINDUS","MFG","THND_PER","Q","2011-Q2",346.9,
"DNK","EMPINDUS","MFG","THND_PER","Q","2011-Q3",341.1,
"DNK","EMPINDUS","MFG","THND_PER","Q","2011-Q4",329.8,
"DNK","EMPINDUS","MFG","THND_PER","Q","2012-Q1",325.5,
"DNK","EMPINDUS","MFG","THND_PER","Q","2012-Q2",330.6,
"DNK","EMPINDUS","MFG","THND_PER","Q","2012-Q3",330.9,
"DNK","EMPINDUS","MFG","THND_PER","Q","2012-Q4",323.1,
"DNK","EMPINDUS","MFG","THND_PER","Q","2013-Q1",321.7,
"DNK","EMPINDUS","MFG","THND_PER","Q","2013-Q2",328.4,
"DNK","EMPINDUS","MFG","THND_PER","Q","2013-Q3",313.1,
"DNK","EMPINDUS","MFG","THND_PER","Q","2013-Q4",312.5,
"DNK","EMPINDUS","MFG","THND_PER","Q","2014-Q1",314.1,
"DNK","EMPINDUS","MFG","THND_PER","Q","2014-Q2",314.3,
"DNK","EMPINDUS","MFG","THND_PER","Q","2014-Q3",317.6,
"DNK","EMPINDUS","MFG","THND_PER","Q","2014-Q4",321.9,
"DNK","EMPINDUS","MFG","THND_PER","Q","2015-Q1",328.2,
"DNK","EMPINDUS","MFG","THND_PER","Q","2015-Q2",323.6,
"DNK","EMPINDUS","MFG","THND_PER","Q","2015-Q3",316.7,
"DNK","EMPINDUS","MFG","THND_PER","Q","2015-Q4",327.9,
"DNK","EMPINDUS","MFG","THND_PER","Q","2016-Q1",332.4,
"DNK","EMPINDUS","MFG","THND_PER","Q","2016-Q2",324.1,
"DNK","EMPINDUS","MFG","THND_PER","Q","2016-Q3",318.2,
"DNK","EMPINDUS","MFG","THND_PER","Q","2016-Q4",337.2,
"DNK","EMPINDUS","MFG","THND_PER","Q","2017-Q1",315.2,
"DNK","EMPINDUS","MFG","THND_PER","Q","2017-Q2",322.8,
"DNK","EMPINDUS","MFG","THND_PER","Q","2017-Q3",322.2,
"DNK","EMPINDUS","MFG","THND_PER","Q","2017-Q4",322.7,
"DNK","EMPINDUS","MFG","THND_PER","Q","2018-Q1",330.7,
"DNK","EMPINDUS","MFG","THND_PER","Q","2018-Q2",315.1,
"DNK","EMPINDUS","MFG","THND_PER","Q","2018-Q3",317,
"DNK","EMPINDUS","MFG","THND_PER","Q","2018-Q4",327.7,
"DNK","EMPINDUS","MFG","THND_PER","Q","2019-Q1",322.7,
"DNK","EMPINDUS","MFG","THND_PER","Q","2019-Q2",318.1,
"DNK","EMPINDUS","MFG","THND_PER","Q","2019-Q3",312.8,
"FIN","EMPINDUS","MFG","THND_PER","Q","1998-Q1",424,
"FIN","EMPINDUS","MFG","THND_PER","Q","1998-Q2",449,
"FIN","EMPINDUS","MFG","THND_PER","Q","1998-Q3",470.9,
"FIN","EMPINDUS","MFG","THND_PER","Q","1998-Q4",438.9,
"FIN","EMPINDUS","MFG","THND_PER","Q","1999-Q1",424.6,
"FIN","EMPINDUS","MFG","THND_PER","Q","1999-Q2",470,
"FIN","EMPINDUS","MFG","THND_PER","Q","1999-Q3",486.6,
"FIN","EMPINDUS","MFG","THND_PER","Q","1999-Q4",460.1,
"FIN","EMPINDUS","MFG","THND_PER","Q","2000-Q1",440.4,
"FIN","EMPINDUS","MFG","THND_PER","Q","2000-Q2",480.6,
"FIN","EMPINDUS","MFG","THND_PER","Q","2000-Q3",488.7,
"FIN","EMPINDUS","MFG","THND_PER","Q","2000-Q4",459.2,
"FIN","EMPINDUS","MFG","THND_PER","Q","2001-Q1",455,
"FIN","EMPINDUS","MFG","THND_PER","Q","2001-Q2",477.1,
"FIN","EMPINDUS","MFG","THND_PER","Q","2001-Q3",489.5,
"FIN","EMPINDUS","MFG","THND_PER","Q","2001-Q4",465.4,
"FIN","EMPINDUS","MFG","THND_PER","Q","2002-Q1",462.1,
"FIN","EMPINDUS","MFG","THND_PER","Q","2002-Q2",473.8,
"FIN","EMPINDUS","MFG","THND_PER","Q","2002-Q3",483.3,
"FIN","EMPINDUS","MFG","THND_PER","Q","2002-Q4",444.2,
"FIN","EMPINDUS","MFG","THND_PER","Q","2003-Q1",436.5,
"FIN","EMPINDUS","MFG","THND_PER","Q","2003-Q2",453.9,
"FIN","EMPINDUS","MFG","THND_PER","Q","2003-Q3",457.2,
"FIN","EMPINDUS","MFG","THND_PER","Q","2003-Q4",430,
"FIN","EMPINDUS","MFG","THND_PER","Q","2004-Q1",420,
"FIN","EMPINDUS","MFG","THND_PER","Q","2004-Q2",445.5,
"FIN","EMPINDUS","MFG","THND_PER","Q","2004-Q3",447.3,
"FIN","EMPINDUS","MFG","THND_PER","Q","2004-Q4",426,
"FIN","EMPINDUS","MFG","THND_PER","Q","2005-Q1",420.2,
"FIN","EMPINDUS","MFG","THND_PER","Q","2005-Q2",443.8,
"FIN","EMPINDUS","MFG","THND_PER","Q","2005-Q3",439,
"FIN","EMPINDUS","MFG","THND_PER","Q","2005-Q4",441.7,
"FIN","EMPINDUS","MFG","THND_PER","Q","2006-Q1",435.9,
"FIN","EMPINDUS","MFG","THND_PER","Q","2006-Q2",443.9,
"FIN","EMPINDUS","MFG","THND_PER","Q","2006-Q3",456.9,
"FIN","EMPINDUS","MFG","THND_PER","Q","2006-Q4",430.9,
"FIN","EMPINDUS","MFG","THND_PER","Q","2007-Q1",434.3,
"FIN","EMPINDUS","MFG","THND_PER","Q","2007-Q2",451.7,
"FIN","EMPINDUS","MFG","THND_PER","Q","2007-Q3",451.5,
"FIN","EMPINDUS","MFG","THND_PER","Q","2007-Q4",442.3,
"FIN","EMPINDUS","MFG","THND_PER","Q","2008-Q1",411,
"FIN","EMPINDUS","MFG","THND_PER","Q","2008-Q2",426.7,
"FIN","EMPINDUS","MFG","THND_PER","Q","2008-Q3",429.2,
"FIN","EMPINDUS","MFG","THND_PER","Q","2008-Q4",402.3,
"FIN","EMPINDUS","MFG","THND_PER","Q","2009-Q1",386.2,
"FIN","EMPINDUS","MFG","THND_PER","Q","2009-Q2",385.7,
"FIN","EMPINDUS","MFG","THND_PER","Q","2009-Q3",380.2,
"FIN","EMPINDUS","MFG","THND_PER","Q","2009-Q4",364.8,
"FIN","EMPINDUS","MFG","THND_PER","Q","2010-Q1",355.1,
"FIN","EMPINDUS","MFG","THND_PER","Q","2010-Q2",370.7,
"FIN","EMPINDUS","MFG","THND_PER","Q","2010-Q3",366.3,
"FIN","EMPINDUS","MFG","THND_PER","Q","2010-Q4",355.9,
"FIN","EMPINDUS","MFG","THND_PER","Q","2011-Q1",347.8,
"FIN","EMPINDUS","MFG","THND_PER","Q","2011-Q2",360.2,
"FIN","EMPINDUS","MFG","THND_PER","Q","2011-Q3",373.4,
"FIN","EMPINDUS","MFG","THND_PER","Q","2011-Q4",356.9,
"FIN","EMPINDUS","MFG","THND_PER","Q","2012-Q1",350.1,
"FIN","EMPINDUS","MFG","THND_PER","Q","2012-Q2",368.1,
"FIN","EMPINDUS","MFG","THND_PER","Q","2012-Q3",361,
"FIN","EMPINDUS","MFG","THND_PER","Q","2012-Q4",347.7,
"FIN","EMPINDUS","MFG","THND_PER","Q","2013-Q1",346.6,
"FIN","EMPINDUS","MFG","THND_PER","Q","2013-Q2",361.6,
"FIN","EMPINDUS","MFG","THND_PER","Q","2013-Q3",350.7,
"FIN","EMPINDUS","MFG","THND_PER","Q","2013-Q4",342.3,
"FIN","EMPINDUS","MFG","THND_PER","Q","2014-Q1",330.1,
"FIN","EMPINDUS","MFG","THND_PER","Q","2014-Q2",337.6,
"FIN","EMPINDUS","MFG","THND_PER","Q","2014-Q3",332.1,
"FIN","EMPINDUS","MFG","THND_PER","Q","2014-Q4",326,
"FIN","EMPINDUS","MFG","THND_PER","Q","2015-Q1",320.2,
"FIN","EMPINDUS","MFG","THND_PER","Q","2015-Q2",327.5,
"FIN","EMPINDUS","MFG","THND_PER","Q","2015-Q3",341.6,
"FIN","EMPINDUS","MFG","THND_PER","Q","2015-Q4",323.3,
"FIN","EMPINDUS","MFG","THND_PER","Q","2016-Q1",314.3,
"FIN","EMPINDUS","MFG","THND_PER","Q","2016-Q2",333.7,
"FIN","EMPINDUS","MFG","THND_PER","Q","2016-Q3",330.1,
"FIN","EMPINDUS","MFG","THND_PER","Q","2016-Q4",330.8,
"FIN","EMPINDUS","MFG","THND_PER","Q","2017-Q1",309.9,
"FIN","EMPINDUS","MFG","THND_PER","Q","2017-Q2",325.3,
"FIN","EMPINDUS","MFG","THND_PER","Q","2017-Q3",340.5,
"FIN","EMPINDUS","MFG","THND_PER","Q","2017-Q4",328.1,
"FIN","EMPINDUS","MFG","THND_PER","Q","2018-Q1",327.6,
"FIN","EMPINDUS","MFG","THND_PER","Q","2018-Q2",338.7,
"FIN","EMPINDUS","MFG","THND_PER","Q","2018-Q3",346.4,
"FIN","EMPINDUS","MFG","THND_PER","Q","2018-Q4",335.9,
"FIN","EMPINDUS","MFG","THND_PER","Q","2019-Q1",314.1,
"FIN","EMPINDUS","MFG","THND_PER","Q","2019-Q2",343.2,
"FIN","EMPINDUS","MFG","THND_PER","Q","2019-Q3",334.9,
"FRA","EMPINDUS","MFG","THND_PER","Q","2004-Q1",4082.941,
"FRA","EMPINDUS","MFG","THND_PER","Q","2004-Q2",4103.345,
"FRA","EMPINDUS","MFG","THND_PER","Q","2004-Q3",4052.752,
"FRA","EMPINDUS","MFG","THND_PER","Q","2004-Q4",4012.262,
"FRA","EMPINDUS","MFG","THND_PER","Q","2005-Q1",3974.521,
"FRA","EMPINDUS","MFG","THND_PER","Q","2005-Q2",3990.682,
"FRA","EMPINDUS","MFG","THND_PER","Q","2005-Q3",4030.663,
"FRA","EMPINDUS","MFG","THND_PER","Q","2005-Q4",4062.134,
"FRA","EMPINDUS","MFG","THND_PER","Q","2006-Q1",4003.286,
"FRA","EMPINDUS","MFG","THND_PER","Q","2006-Q2",3984.872,
"FRA","EMPINDUS","MFG","THND_PER","Q","2006-Q3",4007.232,
"FRA","EMPINDUS","MFG","THND_PER","Q","2006-Q4",3927.11,
"FRA","EMPINDUS","MFG","THND_PER","Q","2007-Q1",3950.483,
"FRA","EMPINDUS","MFG","THND_PER","Q","2007-Q2",3910.695,
"FRA","EMPINDUS","MFG","THND_PER","Q","2007-Q3",3963.98,
"FRA","EMPINDUS","MFG","THND_PER","Q","2007-Q4",4010.642,
"FRA","EMPINDUS","MFG","THND_PER","Q","2008-Q1",3740.424,
"FRA","EMPINDUS","MFG","THND_PER","Q","2008-Q2",3721.964,
"FRA","EMPINDUS","MFG","THND_PER","Q","2008-Q3",3774.634,
"FRA","EMPINDUS","MFG","THND_PER","Q","2008-Q4",3669.878,
"FRA","EMPINDUS","MFG","THND_PER","Q","2009-Q1",3628.019,
"FRA","EMPINDUS","MFG","THND_PER","Q","2009-Q2",3513.679,
"FRA","EMPINDUS","MFG","THND_PER","Q","2009-Q3",3466.774,
"FRA","EMPINDUS","MFG","THND_PER","Q","2009-Q4",3447.827,
"FRA","EMPINDUS","MFG","THND_PER","Q","2010-Q1",3418.425,
"FRA","EMPINDUS","MFG","THND_PER","Q","2010-Q2",3392.858,
"FRA","EMPINDUS","MFG","THND_PER","Q","2010-Q3",3332.654,
"FRA","EMPINDUS","MFG","THND_PER","Q","2010-Q4",3349.164,
"FRA","EMPINDUS","MFG","THND_PER","Q","2011-Q1",3409.604,
"FRA","EMPINDUS","MFG","THND_PER","Q","2011-Q2",3436.114,
"FRA","EMPINDUS","MFG","THND_PER","Q","2011-Q3",3377.798,
"FRA","EMPINDUS","MFG","THND_PER","Q","2011-Q4",3347.584,
"FRA","EMPINDUS","MFG","THND_PER","Q","2012-Q1",3362.937,
"FRA","EMPINDUS","MFG","THND_PER","Q","2012-Q2",3313.552,
"FRA","EMPINDUS","MFG","THND_PER","Q","2012-Q3",3291.158,
"FRA","EMPINDUS","MFG","THND_PER","Q","2012-Q4",3246.753,
"FRA","EMPINDUS","MFG","THND_PER","Q","2013-Q1",3215.187,
"FRA","EMPINDUS","MFG","THND_PER","Q","2013-Q2",3252.555,
"FRA","EMPINDUS","MFG","THND_PER","Q","2013-Q3",3175.066,
"FRA","EMPINDUS","MFG","THND_PER","Q","2013-Q4",3223.792,
"FRA","EMPINDUS","MFG","THND_PER","Q","2014-Q1",3170.843,
"FRA","EMPINDUS","MFG","THND_PER","Q","2014-Q2",3155.971,
"FRA","EMPINDUS","MFG","THND_PER","Q","2014-Q3",3233.889,
"FRA","EMPINDUS","MFG","THND_PER","Q","2014-Q4",3252.297,
"FRA","EMPINDUS","MFG","THND_PER","Q","2015-Q1",3201.894,
"FRA","EMPINDUS","MFG","THND_PER","Q","2015-Q2",3258.679,
"FRA","EMPINDUS","MFG","THND_PER","Q","2015-Q3",3237.363,
"FRA","EMPINDUS","MFG","THND_PER","Q","2015-Q4",3185.263,
"FRA","EMPINDUS","MFG","THND_PER","Q","2016-Q1",3212.256,
"FRA","EMPINDUS","MFG","THND_PER","Q","2016-Q2",3198.302,
"FRA","EMPINDUS","MFG","THND_PER","Q","2016-Q3",3222.391,
"FRA","EMPINDUS","MFG","THND_PER","Q","2016-Q4",3277.651,
"FRA","EMPINDUS","MFG","THND_PER","Q","2017-Q1",3323.162,
"FRA","EMPINDUS","MFG","THND_PER","Q","2017-Q2",3269.222,
"FRA","EMPINDUS","MFG","THND_PER","Q","2017-Q3",3267.614,
"FRA","EMPINDUS","MFG","THND_PER","Q","2017-Q4",3238.302,
"FRA","EMPINDUS","MFG","THND_PER","Q","2018-Q1",3208.41,
"FRA","EMPINDUS","MFG","THND_PER","Q","2018-Q2",3176.715,
"FRA","EMPINDUS","MFG","THND_PER","Q","2018-Q3",3112.219,
"FRA","EMPINDUS","MFG","THND_PER","Q","2018-Q4",3150.156,
"FRA","EMPINDUS","MFG","THND_PER","Q","2019-Q1",3163.432,
"FRA","EMPINDUS","MFG","THND_PER","Q","2019-Q2",3218.351,
"FRA","EMPINDUS","MFG","THND_PER","Q","2019-Q3",3212.289,
"FRA","EMPINDUS","MFG","THND_PER","Q","2019-Q4",3183.828,
"DEU","EMPINDUS","MFG","THND_PER","Q","2005-Q1",8031.984,
"DEU","EMPINDUS","MFG","THND_PER","Q","2005-Q2",7974.779,
"DEU","EMPINDUS","MFG","THND_PER","Q","2005-Q3",8111.54,
"DEU","EMPINDUS","MFG","THND_PER","Q","2005-Q4",7948.296,
"DEU","EMPINDUS","MFG","THND_PER","Q","2006-Q1",8091.614,
"DEU","EMPINDUS","MFG","THND_PER","Q","2006-Q2",8237.583,
"DEU","EMPINDUS","MFG","THND_PER","Q","2006-Q3",8057.182,
"DEU","EMPINDUS","MFG","THND_PER","Q","2006-Q4",8195.521,
"DEU","EMPINDUS","MFG","THND_PER","Q","2007-Q1",8283.285,
"DEU","EMPINDUS","MFG","THND_PER","Q","2007-Q2",8371.971,
"DEU","EMPINDUS","MFG","THND_PER","Q","2007-Q3",8456.363,
"DEU","EMPINDUS","MFG","THND_PER","Q","2007-Q4",8452.28,
"DEU","EMPINDUS","MFG","THND_PER","Q","2008-Q1",7938.207,
"DEU","EMPINDUS","MFG","THND_PER","Q","2008-Q2",7968.627,
"DEU","EMPINDUS","MFG","THND_PER","Q","2008-Q3",8280.851,
"DEU","EMPINDUS","MFG","THND_PER","Q","2008-Q4",8239.016,
"DEU","EMPINDUS","MFG","THND_PER","Q","2009-Q1",7968.296,
"DEU","EMPINDUS","MFG","THND_PER","Q","2009-Q2",7860.714,
"DEU","EMPINDUS","MFG","THND_PER","Q","2009-Q3",7771.333,
"DEU","EMPINDUS","MFG","THND_PER","Q","2009-Q4",7791.757,
"DEU","EMPINDUS","MFG","THND_PER","Q","2010-Q1",7589.784,
"DEU","EMPINDUS","MFG","THND_PER","Q","2010-Q2",7581.135,
"DEU","EMPINDUS","MFG","THND_PER","Q","2010-Q3",7577.208,
"DEU","EMPINDUS","MFG","THND_PER","Q","2010-Q4",7572.673,
"DEU","EMPINDUS","MFG","THND_PER","Q","2011-Q1",7630.586,
"DEU","EMPINDUS","MFG","THND_PER","Q","2011-Q2",7679.458,
"DEU","EMPINDUS","MFG","THND_PER","Q","2011-Q3",7733.362,
"DEU","EMPINDUS","MFG","THND_PER","Q","2011-Q4",7733.994,
"DEU","EMPINDUS","MFG","THND_PER","Q","2012-Q1",7698.732,
"DEU","EMPINDUS","MFG","THND_PER","Q","2012-Q2",7713.63,
"DEU","EMPINDUS","MFG","THND_PER","Q","2012-Q3",7780.036,
"DEU","EMPINDUS","MFG","THND_PER","Q","2012-Q4",7677.803,
"DEU","EMPINDUS","MFG","THND_PER","Q","2013-Q1",7681.44,
"DEU","EMPINDUS","MFG","THND_PER","Q","2013-Q2",7644.961,
"DEU","EMPINDUS","MFG","THND_PER","Q","2013-Q3",7623.938,
"DEU","EMPINDUS","MFG","THND_PER","Q","2013-Q4",7643.061,
"DEU","EMPINDUS","MFG","THND_PER","Q","2014-Q1",7812.977,
"DEU","EMPINDUS","MFG","THND_PER","Q","2014-Q2",7826.191,
"DEU","EMPINDUS","MFG","THND_PER","Q","2014-Q3",7737.19,
"DEU","EMPINDUS","MFG","THND_PER","Q","2014-Q4",7856.742,
"DEU","EMPINDUS","MFG","THND_PER","Q","2015-Q1",7764.519,
"DEU","EMPINDUS","MFG","THND_PER","Q","2015-Q2",7713.031,
"DEU","EMPINDUS","MFG","THND_PER","Q","2015-Q3",7719.296,
"DEU","EMPINDUS","MFG","THND_PER","Q","2015-Q4",7840.753,
"DEU","EMPINDUS","MFG","THND_PER","Q","2016-Q1",7863.321,
"DEU","EMPINDUS","MFG","THND_PER","Q","2016-Q2",7897.815,
"DEU","EMPINDUS","MFG","THND_PER","Q","2016-Q3",7953.422,
"DEU","EMPINDUS","MFG","THND_PER","Q","2016-Q4",7900.442,
"DEU","EMPINDUS","MFG","THND_PER","Q","2017-Q1",7930.782,
"DEU","EMPINDUS","MFG","THND_PER","Q","2017-Q2",7949.04,
"DEU","EMPINDUS","MFG","THND_PER","Q","2017-Q3",7941.831,
"DEU","EMPINDUS","MFG","THND_PER","Q","2017-Q4",7904.547,
"DEU","EMPINDUS","MFG","THND_PER","Q","2018-Q1",7967.795,
"DEU","EMPINDUS","MFG","THND_PER","Q","2018-Q2",7955.466,
"DEU","EMPINDUS","MFG","THND_PER","Q","2018-Q3",8042.434,
"DEU","EMPINDUS","MFG","THND_PER","Q","2018-Q4",8010.104,
"DEU","EMPINDUS","MFG","THND_PER","Q","2019-Q1",8030.094,
"DEU","EMPINDUS","MFG","THND_PER","Q","2019-Q2",7979.704,
"DEU","EMPINDUS","MFG","THND_PER","Q","2019-Q3",8057.506,
"GRC","EMPINDUS","MFG","THND_PER","Q","1998-Q1",576.4755,
"GRC","EMPINDUS","MFG","THND_PER","Q","1998-Q2",584.0641,
"GRC","EMPINDUS","MFG","THND_PER","Q","1998-Q3",586.0776,
"GRC","EMPINDUS","MFG","THND_PER","Q","1998-Q4",584.0827,
"GRC","EMPINDUS","MFG","THND_PER","Q","1999-Q1",582.7814,
"GRC","EMPINDUS","MFG","THND_PER","Q","1999-Q2",576.6792,
"GRC","EMPINDUS","MFG","THND_PER","Q","1999-Q3",575.2103,
"GRC","EMPINDUS","MFG","THND_PER","Q","1999-Q4",566.929,
"GRC","EMPINDUS","MFG","THND_PER","Q","2000-Q1",568.4429,
